date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:56:39	114804/114804	---M--	200	added ('OK')	application/javascript	etag:%223f02757-1c074-5593bd7adfe00%22	https://thememakker.com/templates/infinio/html/assets/plugins/jvectormap/jquery-jvectormap-in-mill.js	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/jvectormap/jquery-jvectormap-in-mill.js	(from https://thememakker.com/templates/infinio/html/light/map-jvectormap.html)
14:56:40	62840/62840	---M--	200	added ('OK')	application/javascript	etag:%223f02758-f578-5593bd7adfe00%22	https://thememakker.com/templates/infinio/html/assets/plugins/jvectormap/jquery-jvectormap-uk-mill-en.js	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/jvectormap/jquery-jvectormap-uk-mill-en.js	(from https://thememakker.com/templates/infinio/html/light/map-jvectormap.html)
14:56:40	397710/397710	---M--	200	added ('OK')	image/jpeg	etag:%223f00234-6118e-582938c590180%22	https://thememakker.com/templates/infinio/html/assets/images/image3.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/image3.jpg	(from https://thememakker.com/templates/infinio/html/light/search-results.html)
14:56:40	2585/2585	---M--	200	added ('OK')	application/javascript	date:Fri,%2020%20Apr%202018%2019:46:06%20GMT	https://thememakker.com/templates/infinio/html/light/assets/js/pages/maps/jvectormap.js	C:/pfe/theme/thememakker.com/templates/infinio/html/light/assets/js/pages/maps/jvectormap.js	(from https://thememakker.com/templates/infinio/html/light/map-jvectormap.html)
14:56:40	51928/51928	---M--	200	added ('OK')	application/javascript	etag:%223f02756-cad8-5593bd7adfe00%22	https://thememakker.com/templates/infinio/html/assets/plugins/jvectormap/jquery-jvectormap-au-mill.js	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/jvectormap/jquery-jvectormap-au-mill.js	(from https://thememakker.com/templates/infinio/html/light/map-jvectormap.html)
14:58:43	6975/6975	---M--	200	added ('OK')	image/jpeg	etag:%223f001f8-1b3f-58293a46d8e80%22	https://thememakker.com/templates/infinio/html/assets/images/blog/05-img.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/blog/05-img.jpg	(from https://thememakker.com/templates/infinio/html/light/blog-details.html)
14:58:44	7920/7920	---M--	200	added ('OK')	image/jpeg	etag:%223f001f9-1ef0-58293a561b280%22	https://thememakker.com/templates/infinio/html/assets/images/blog/06-img.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/blog/06-img.jpg	(from https://thememakker.com/templates/infinio/html/light/blog-details.html)
14:58:44	8835/8835	---M--	200	added ('OK')	image/jpeg	etag:%223f001fa-2283-58293a59ebb80%22	https://thememakker.com/templates/infinio/html/assets/images/blog/07-img.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/blog/07-img.jpg	(from https://thememakker.com/templates/infinio/html/light/blog-details.html)
14:58:44	263880/263880	---M--	200	added ('OK')	image/jpeg	etag:%223f00205-406c8-5829395e26980%22	https://thememakker.com/templates/infinio/html/assets/images/blog/blog-page-1.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/blog/blog-page-1.jpg	(from https://thememakker.com/templates/infinio/html/light/blog-details.html)
14:58:44	5681/5681	---M--	200	added ('OK')	image/jpeg	etag:%223f001fb-1631-58293a5dbc480%22	https://thememakker.com/templates/infinio/html/assets/images/blog/08-img.jpg	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/images/blog/08-img.jpg	(from https://thememakker.com/templates/infinio/html/light/blog-details.html)
